name	type	source	detector	wavelength_nominal	units
S19-D18-735.0	NIRSCWAMPLITUDE	S19	D18	735.0	dimensionless
S19-D18-850.0	NIRSCWAMPLITUDE	S19	D18	850.0	dimensionless
S19-D19-735.0	NIRSCWAMPLITUDE	S19	D19	735.0	dimensionless
S19-D19-850.0	NIRSCWAMPLITUDE	S19	D19	850.0	dimensionless
S19-D20-735.0	NIRSCWAMPLITUDE	S19	D20	735.0	dimensionless
S19-D20-850.0	NIRSCWAMPLITUDE	S19	D20	850.0	dimensionless
S19-D21-735.0	NIRSCWAMPLITUDE	S19	D21	735.0	dimensionless
S19-D21-850.0	NIRSCWAMPLITUDE	S19	D21	850.0	dimensionless
S19-D22-735.0	NIRSCWAMPLITUDE	S19	D22	735.0	dimensionless
S19-D22-850.0	NIRSCWAMPLITUDE	S19	D22	850.0	dimensionless
S19-D23-735.0	NIRSCWAMPLITUDE	S19	D23	735.0	dimensionless
S19-D23-850.0	NIRSCWAMPLITUDE	S19	D23	850.0	dimensionless
S19-D24-735.0	NIRSCWAMPLITUDE	S19	D24	735.0	dimensionless
S19-D24-850.0	NIRSCWAMPLITUDE	S19	D24	850.0	dimensionless
S19-D25-735.0	NIRSCWAMPLITUDE	S19	D25	735.0	dimensionless
S19-D25-850.0	NIRSCWAMPLITUDE	S19	D25	850.0	dimensionless
S19-D26-735.0	NIRSCWAMPLITUDE	S19	D26	735.0	dimensionless
S19-D26-850.0	NIRSCWAMPLITUDE	S19	D26	850.0	dimensionless
S19-D27-735.0	NIRSCWAMPLITUDE	S19	D27	735.0	dimensionless
S19-D27-850.0	NIRSCWAMPLITUDE	S19	D27	850.0	dimensionless
S19-D28-735.0	NIRSCWAMPLITUDE	S19	D28	735.0	dimensionless
S19-D28-850.0	NIRSCWAMPLITUDE	S19	D28	850.0	dimensionless
S19-D29-735.0	NIRSCWAMPLITUDE	S19	D29	735.0	dimensionless
S19-D29-850.0	NIRSCWAMPLITUDE	S19	D29	850.0	dimensionless
S19-D30-735.0	NIRSCWAMPLITUDE	S19	D30	735.0	dimensionless
S19-D30-850.0	NIRSCWAMPLITUDE	S19	D30	850.0	dimensionless
S19-D31-735.0	NIRSCWAMPLITUDE	S19	D31	735.0	dimensionless
S19-D31-850.0	NIRSCWAMPLITUDE	S19	D31	850.0	dimensionless
S19-D32-735.0	NIRSCWAMPLITUDE	S19	D32	735.0	dimensionless
S19-D32-850.0	NIRSCWAMPLITUDE	S19	D32	850.0	dimensionless
S19-D33-735.0	NIRSCWAMPLITUDE	S19	D33	735.0	dimensionless
S19-D33-850.0	NIRSCWAMPLITUDE	S19	D33	850.0	dimensionless
S19-D34-735.0	NIRSCWAMPLITUDE	S19	D34	735.0	dimensionless
S19-D34-850.0	NIRSCWAMPLITUDE	S19	D34	850.0	dimensionless
S19-D35-735.0	NIRSCWAMPLITUDE	S19	D35	735.0	dimensionless
S19-D35-850.0	NIRSCWAMPLITUDE	S19	D35	850.0	dimensionless
S19-D36-735.0	NIRSCWAMPLITUDE	S19	D36	735.0	dimensionless
S19-D36-850.0	NIRSCWAMPLITUDE	S19	D36	850.0	dimensionless
S19-D37-735.0	NIRSCWAMPLITUDE	S19	D37	735.0	dimensionless
S19-D37-850.0	NIRSCWAMPLITUDE	S19	D37	850.0	dimensionless
S19-D38-735.0	NIRSCWAMPLITUDE	S19	D38	735.0	dimensionless
S19-D38-850.0	NIRSCWAMPLITUDE	S19	D38	850.0	dimensionless
S19-D39-735.0	NIRSCWAMPLITUDE	S19	D39	735.0	dimensionless
S19-D39-850.0	NIRSCWAMPLITUDE	S19	D39	850.0	dimensionless
S19-D40-735.0	NIRSCWAMPLITUDE	S19	D40	735.0	dimensionless
S19-D40-850.0	NIRSCWAMPLITUDE	S19	D40	850.0	dimensionless
S19-D41-735.0	NIRSCWAMPLITUDE	S19	D41	735.0	dimensionless
S19-D41-850.0	NIRSCWAMPLITUDE	S19	D41	850.0	dimensionless
S19-D42-735.0	NIRSCWAMPLITUDE	S19	D42	735.0	dimensionless
S19-D42-850.0	NIRSCWAMPLITUDE	S19	D42	850.0	dimensionless
S19-D43-735.0	NIRSCWAMPLITUDE	S19	D43	735.0	dimensionless
S19-D43-850.0	NIRSCWAMPLITUDE	S19	D43	850.0	dimensionless
S19-D44-735.0	NIRSCWAMPLITUDE	S19	D44	735.0	dimensionless
S19-D44-850.0	NIRSCWAMPLITUDE	S19	D44	850.0	dimensionless
S19-D45-735.0	NIRSCWAMPLITUDE	S19	D45	735.0	dimensionless
S19-D45-850.0	NIRSCWAMPLITUDE	S19	D45	850.0	dimensionless
S19-D46-735.0	NIRSCWAMPLITUDE	S19	D46	735.0	dimensionless
S19-D46-850.0	NIRSCWAMPLITUDE	S19	D46	850.0	dimensionless
S19-D47-735.0	NIRSCWAMPLITUDE	S19	D47	735.0	dimensionless
S19-D47-850.0	NIRSCWAMPLITUDE	S19	D47	850.0	dimensionless
S19-D48-735.0	NIRSCWAMPLITUDE	S19	D48	735.0	dimensionless
S19-D48-850.0	NIRSCWAMPLITUDE	S19	D48	850.0	dimensionless
S20-D01-735.0	NIRSCWAMPLITUDE	S20	D01	735.0	dimensionless
S20-D01-850.0	NIRSCWAMPLITUDE	S20	D01	850.0	dimensionless
S20-D02-735.0	NIRSCWAMPLITUDE	S20	D02	735.0	dimensionless
S20-D02-850.0	NIRSCWAMPLITUDE	S20	D02	850.0	dimensionless
S20-D03-735.0	NIRSCWAMPLITUDE	S20	D03	735.0	dimensionless
S20-D03-850.0	NIRSCWAMPLITUDE	S20	D03	850.0	dimensionless
S20-D04-735.0	NIRSCWAMPLITUDE	S20	D04	735.0	dimensionless
S20-D04-850.0	NIRSCWAMPLITUDE	S20	D04	850.0	dimensionless
S20-D05-735.0	NIRSCWAMPLITUDE	S20	D05	735.0	dimensionless
S20-D05-850.0	NIRSCWAMPLITUDE	S20	D05	850.0	dimensionless
S20-D06-735.0	NIRSCWAMPLITUDE	S20	D06	735.0	dimensionless
S20-D06-850.0	NIRSCWAMPLITUDE	S20	D06	850.0	dimensionless
S20-D07-735.0	NIRSCWAMPLITUDE	S20	D07	735.0	dimensionless
S20-D07-850.0	NIRSCWAMPLITUDE	S20	D07	850.0	dimensionless
S20-D08-735.0	NIRSCWAMPLITUDE	S20	D08	735.0	dimensionless
S20-D08-850.0	NIRSCWAMPLITUDE	S20	D08	850.0	dimensionless
S20-D09-735.0	NIRSCWAMPLITUDE	S20	D09	735.0	dimensionless
S20-D09-850.0	NIRSCWAMPLITUDE	S20	D09	850.0	dimensionless
S20-D10-735.0	NIRSCWAMPLITUDE	S20	D10	735.0	dimensionless
S20-D10-850.0	NIRSCWAMPLITUDE	S20	D10	850.0	dimensionless
S20-D11-735.0	NIRSCWAMPLITUDE	S20	D11	735.0	dimensionless
S20-D11-850.0	NIRSCWAMPLITUDE	S20	D11	850.0	dimensionless
S20-D12-735.0	NIRSCWAMPLITUDE	S20	D12	735.0	dimensionless
S20-D12-850.0	NIRSCWAMPLITUDE	S20	D12	850.0	dimensionless
S20-D13-735.0	NIRSCWAMPLITUDE	S20	D13	735.0	dimensionless
S20-D13-850.0	NIRSCWAMPLITUDE	S20	D13	850.0	dimensionless
S20-D14-735.0	NIRSCWAMPLITUDE	S20	D14	735.0	dimensionless
S20-D14-850.0	NIRSCWAMPLITUDE	S20	D14	850.0	dimensionless
S20-D15-735.0	NIRSCWAMPLITUDE	S20	D15	735.0	dimensionless
S20-D15-850.0	NIRSCWAMPLITUDE	S20	D15	850.0	dimensionless
S20-D16-735.0	NIRSCWAMPLITUDE	S20	D16	735.0	dimensionless
S20-D16-850.0	NIRSCWAMPLITUDE	S20	D16	850.0	dimensionless
S20-D17-735.0	NIRSCWAMPLITUDE	S20	D17	735.0	dimensionless
S20-D17-850.0	NIRSCWAMPLITUDE	S20	D17	850.0	dimensionless
S20-D18-735.0	NIRSCWAMPLITUDE	S20	D18	735.0	dimensionless
S20-D18-850.0	NIRSCWAMPLITUDE	S20	D18	850.0	dimensionless
S20-D19-735.0	NIRSCWAMPLITUDE	S20	D19	735.0	dimensionless
S20-D19-850.0	NIRSCWAMPLITUDE	S20	D19	850.0	dimensionless
S20-D20-735.0	NIRSCWAMPLITUDE	S20	D20	735.0	dimensionless
S20-D20-850.0	NIRSCWAMPLITUDE	S20	D20	850.0	dimensionless
S20-D21-735.0	NIRSCWAMPLITUDE	S20	D21	735.0	dimensionless
S20-D21-850.0	NIRSCWAMPLITUDE	S20	D21	850.0	dimensionless
S20-D22-735.0	NIRSCWAMPLITUDE	S20	D22	735.0	dimensionless
S20-D22-850.0	NIRSCWAMPLITUDE	S20	D22	850.0	dimensionless
S20-D23-735.0	NIRSCWAMPLITUDE	S20	D23	735.0	dimensionless
S20-D23-850.0	NIRSCWAMPLITUDE	S20	D23	850.0	dimensionless
S20-D24-735.0	NIRSCWAMPLITUDE	S20	D24	735.0	dimensionless
S20-D24-850.0	NIRSCWAMPLITUDE	S20	D24	850.0	dimensionless
S20-D25-735.0	NIRSCWAMPLITUDE	S20	D25	735.0	dimensionless
S20-D25-850.0	NIRSCWAMPLITUDE	S20	D25	850.0	dimensionless
S20-D26-735.0	NIRSCWAMPLITUDE	S20	D26	735.0	dimensionless
S20-D26-850.0	NIRSCWAMPLITUDE	S20	D26	850.0	dimensionless
S20-D27-735.0	NIRSCWAMPLITUDE	S20	D27	735.0	dimensionless
S20-D27-850.0	NIRSCWAMPLITUDE	S20	D27	850.0	dimensionless
S20-D28-735.0	NIRSCWAMPLITUDE	S20	D28	735.0	dimensionless
S20-D28-850.0	NIRSCWAMPLITUDE	S20	D28	850.0	dimensionless
S20-D29-735.0	NIRSCWAMPLITUDE	S20	D29	735.0	dimensionless
S20-D29-850.0	NIRSCWAMPLITUDE	S20	D29	850.0	dimensionless
S20-D30-735.0	NIRSCWAMPLITUDE	S20	D30	735.0	dimensionless
S20-D30-850.0	NIRSCWAMPLITUDE	S20	D30	850.0	dimensionless
S20-D31-735.0	NIRSCWAMPLITUDE	S20	D31	735.0	dimensionless
S20-D31-850.0	NIRSCWAMPLITUDE	S20	D31	850.0	dimensionless
S20-D32-735.0	NIRSCWAMPLITUDE	S20	D32	735.0	dimensionless
S20-D32-850.0	NIRSCWAMPLITUDE	S20	D32	850.0	dimensionless
S20-D33-735.0	NIRSCWAMPLITUDE	S20	D33	735.0	dimensionless
S20-D33-850.0	NIRSCWAMPLITUDE	S20	D33	850.0	dimensionless
S20-D34-735.0	NIRSCWAMPLITUDE	S20	D34	735.0	dimensionless
S20-D34-850.0	NIRSCWAMPLITUDE	S20	D34	850.0	dimensionless
S20-D35-735.0	NIRSCWAMPLITUDE	S20	D35	735.0	dimensionless
S20-D35-850.0	NIRSCWAMPLITUDE	S20	D35	850.0	dimensionless
S20-D36-735.0	NIRSCWAMPLITUDE	S20	D36	735.0	dimensionless
S20-D36-850.0	NIRSCWAMPLITUDE	S20	D36	850.0	dimensionless
S20-D37-735.0	NIRSCWAMPLITUDE	S20	D37	735.0	dimensionless
S20-D37-850.0	NIRSCWAMPLITUDE	S20	D37	850.0	dimensionless
S20-D38-735.0	NIRSCWAMPLITUDE	S20	D38	735.0	dimensionless
S20-D38-850.0	NIRSCWAMPLITUDE	S20	D38	850.0	dimensionless
S20-D39-735.0	NIRSCWAMPLITUDE	S20	D39	735.0	dimensionless
S20-D39-850.0	NIRSCWAMPLITUDE	S20	D39	850.0	dimensionless
S20-D40-735.0	NIRSCWAMPLITUDE	S20	D40	735.0	dimensionless
S20-D40-850.0	NIRSCWAMPLITUDE	S20	D40	850.0	dimensionless
S20-D41-735.0	NIRSCWAMPLITUDE	S20	D41	735.0	dimensionless
S20-D41-850.0	NIRSCWAMPLITUDE	S20	D41	850.0	dimensionless
S20-D42-735.0	NIRSCWAMPLITUDE	S20	D42	735.0	dimensionless
S20-D42-850.0	NIRSCWAMPLITUDE	S20	D42	850.0	dimensionless
S20-D43-735.0	NIRSCWAMPLITUDE	S20	D43	735.0	dimensionless
S20-D43-850.0	NIRSCWAMPLITUDE	S20	D43	850.0	dimensionless
S20-D44-735.0	NIRSCWAMPLITUDE	S20	D44	735.0	dimensionless
S20-D44-850.0	NIRSCWAMPLITUDE	S20	D44	850.0	dimensionless
S20-D45-735.0	NIRSCWAMPLITUDE	S20	D45	735.0	dimensionless
S20-D45-850.0	NIRSCWAMPLITUDE	S20	D45	850.0	dimensionless
S20-D46-735.0	NIRSCWAMPLITUDE	S20	D46	735.0	dimensionless
S20-D46-850.0	NIRSCWAMPLITUDE	S20	D46	850.0	dimensionless
S20-D47-735.0	NIRSCWAMPLITUDE	S20	D47	735.0	dimensionless
S20-D47-850.0	NIRSCWAMPLITUDE	S20	D47	850.0	dimensionless
S20-D48-735.0	NIRSCWAMPLITUDE	S20	D48	735.0	dimensionless
S20-D48-850.0	NIRSCWAMPLITUDE	S20	D48	850.0	dimensionless
S21-D01-735.0	NIRSCWAMPLITUDE	S21	D01	735.0	dimensionless
S21-D01-850.0	NIRSCWAMPLITUDE	S21	D01	850.0	dimensionless
S21-D02-735.0	NIRSCWAMPLITUDE	S21	D02	735.0	dimensionless
S21-D02-850.0	NIRSCWAMPLITUDE	S21	D02	850.0	dimensionless
S21-D03-735.0	NIRSCWAMPLITUDE	S21	D03	735.0	dimensionless
S21-D03-850.0	NIRSCWAMPLITUDE	S21	D03	850.0	dimensionless
S21-D04-735.0	NIRSCWAMPLITUDE	S21	D04	735.0	dimensionless
S21-D04-850.0	NIRSCWAMPLITUDE	S21	D04	850.0	dimensionless
S21-D05-735.0	NIRSCWAMPLITUDE	S21	D05	735.0	dimensionless
S21-D05-850.0	NIRSCWAMPLITUDE	S21	D05	850.0	dimensionless
S21-D06-735.0	NIRSCWAMPLITUDE	S21	D06	735.0	dimensionless
S21-D06-850.0	NIRSCWAMPLITUDE	S21	D06	850.0	dimensionless
S21-D07-735.0	NIRSCWAMPLITUDE	S21	D07	735.0	dimensionless
S21-D07-850.0	NIRSCWAMPLITUDE	S21	D07	850.0	dimensionless
S21-D08-735.0	NIRSCWAMPLITUDE	S21	D08	735.0	dimensionless
S21-D08-850.0	NIRSCWAMPLITUDE	S21	D08	850.0	dimensionless
S21-D09-735.0	NIRSCWAMPLITUDE	S21	D09	735.0	dimensionless
S21-D09-850.0	NIRSCWAMPLITUDE	S21	D09	850.0	dimensionless
S21-D10-735.0	NIRSCWAMPLITUDE	S21	D10	735.0	dimensionless
S21-D10-850.0	NIRSCWAMPLITUDE	S21	D10	850.0	dimensionless
S21-D11-735.0	NIRSCWAMPLITUDE	S21	D11	735.0	dimensionless
S21-D11-850.0	NIRSCWAMPLITUDE	S21	D11	850.0	dimensionless
S21-D12-735.0	NIRSCWAMPLITUDE	S21	D12	735.0	dimensionless
S21-D12-850.0	NIRSCWAMPLITUDE	S21	D12	850.0	dimensionless
S21-D13-735.0	NIRSCWAMPLITUDE	S21	D13	735.0	dimensionless
S21-D13-850.0	NIRSCWAMPLITUDE	S21	D13	850.0	dimensionless
S21-D14-735.0	NIRSCWAMPLITUDE	S21	D14	735.0	dimensionless
S21-D14-850.0	NIRSCWAMPLITUDE	S21	D14	850.0	dimensionless
S21-D15-735.0	NIRSCWAMPLITUDE	S21	D15	735.0	dimensionless
S21-D15-850.0	NIRSCWAMPLITUDE	S21	D15	850.0	dimensionless
S21-D16-735.0	NIRSCWAMPLITUDE	S21	D16	735.0	dimensionless
S21-D16-850.0	NIRSCWAMPLITUDE	S21	D16	850.0	dimensionless
S21-D17-735.0	NIRSCWAMPLITUDE	S21	D17	735.0	dimensionless
S21-D17-850.0	NIRSCWAMPLITUDE	S21	D17	850.0	dimensionless
S21-D18-735.0	NIRSCWAMPLITUDE	S21	D18	735.0	dimensionless
S21-D18-850.0	NIRSCWAMPLITUDE	S21	D18	850.0	dimensionless
S21-D19-735.0	NIRSCWAMPLITUDE	S21	D19	735.0	dimensionless
S21-D19-850.0	NIRSCWAMPLITUDE	S21	D19	850.0	dimensionless
S21-D20-735.0	NIRSCWAMPLITUDE	S21	D20	735.0	dimensionless
S21-D20-850.0	NIRSCWAMPLITUDE	S21	D20	850.0	dimensionless
S21-D21-735.0	NIRSCWAMPLITUDE	S21	D21	735.0	dimensionless
S21-D21-850.0	NIRSCWAMPLITUDE	S21	D21	850.0	dimensionless
S21-D22-735.0	NIRSCWAMPLITUDE	S21	D22	735.0	dimensionless
S21-D22-850.0	NIRSCWAMPLITUDE	S21	D22	850.0	dimensionless
S21-D23-735.0	NIRSCWAMPLITUDE	S21	D23	735.0	dimensionless
S21-D23-850.0	NIRSCWAMPLITUDE	S21	D23	850.0	dimensionless
S21-D24-735.0	NIRSCWAMPLITUDE	S21	D24	735.0	dimensionless
S21-D24-850.0	NIRSCWAMPLITUDE	S21	D24	850.0	dimensionless
S21-D25-735.0	NIRSCWAMPLITUDE	S21	D25	735.0	dimensionless
S21-D25-850.0	NIRSCWAMPLITUDE	S21	D25	850.0	dimensionless
S21-D26-735.0	NIRSCWAMPLITUDE	S21	D26	735.0	dimensionless
S21-D26-850.0	NIRSCWAMPLITUDE	S21	D26	850.0	dimensionless
S21-D27-735.0	NIRSCWAMPLITUDE	S21	D27	735.0	dimensionless
S21-D27-850.0	NIRSCWAMPLITUDE	S21	D27	850.0	dimensionless
S21-D28-735.0	NIRSCWAMPLITUDE	S21	D28	735.0	dimensionless
S21-D28-850.0	NIRSCWAMPLITUDE	S21	D28	850.0	dimensionless
S21-D29-735.0	NIRSCWAMPLITUDE	S21	D29	735.0	dimensionless
S21-D29-850.0	NIRSCWAMPLITUDE	S21	D29	850.0	dimensionless
S21-D30-735.0	NIRSCWAMPLITUDE	S21	D30	735.0	dimensionless
S21-D30-850.0	NIRSCWAMPLITUDE	S21	D30	850.0	dimensionless
S21-D31-735.0	NIRSCWAMPLITUDE	S21	D31	735.0	dimensionless
S21-D31-850.0	NIRSCWAMPLITUDE	S21	D31	850.0	dimensionless
S21-D32-735.0	NIRSCWAMPLITUDE	S21	D32	735.0	dimensionless
S21-D32-850.0	NIRSCWAMPLITUDE	S21	D32	850.0	dimensionless
S21-D33-735.0	NIRSCWAMPLITUDE	S21	D33	735.0	dimensionless
S21-D33-850.0	NIRSCWAMPLITUDE	S21	D33	850.0	dimensionless
S21-D34-735.0	NIRSCWAMPLITUDE	S21	D34	735.0	dimensionless
S21-D34-850.0	NIRSCWAMPLITUDE	S21	D34	850.0	dimensionless
S21-D35-735.0	NIRSCWAMPLITUDE	S21	D35	735.0	dimensionless
S21-D35-850.0	NIRSCWAMPLITUDE	S21	D35	850.0	dimensionless
S21-D36-735.0	NIRSCWAMPLITUDE	S21	D36	735.0	dimensionless
S21-D36-850.0	NIRSCWAMPLITUDE	S21	D36	850.0	dimensionless
S21-D37-735.0	NIRSCWAMPLITUDE	S21	D37	735.0	dimensionless
S21-D37-850.0	NIRSCWAMPLITUDE	S21	D37	850.0	dimensionless
S21-D38-735.0	NIRSCWAMPLITUDE	S21	D38	735.0	dimensionless
S21-D38-850.0	NIRSCWAMPLITUDE	S21	D38	850.0	dimensionless
S21-D39-735.0	NIRSCWAMPLITUDE	S21	D39	735.0	dimensionless
S21-D39-850.0	NIRSCWAMPLITUDE	S21	D39	850.0	dimensionless
S21-D40-735.0	NIRSCWAMPLITUDE	S21	D40	735.0	dimensionless
S21-D40-850.0	NIRSCWAMPLITUDE	S21	D40	850.0	dimensionless
S21-D41-735.0	NIRSCWAMPLITUDE	S21	D41	735.0	dimensionless
S21-D41-850.0	NIRSCWAMPLITUDE	S21	D41	850.0	dimensionless
S21-D42-735.0	NIRSCWAMPLITUDE	S21	D42	735.0	dimensionless
S21-D42-850.0	NIRSCWAMPLITUDE	S21	D42	850.0	dimensionless
S21-D43-735.0	NIRSCWAMPLITUDE	S21	D43	735.0	dimensionless
S21-D43-850.0	NIRSCWAMPLITUDE	S21	D43	850.0	dimensionless
S21-D44-735.0	NIRSCWAMPLITUDE	S21	D44	735.0	dimensionless
S21-D44-850.0	NIRSCWAMPLITUDE	S21	D44	850.0	dimensionless
S21-D45-735.0	NIRSCWAMPLITUDE	S21	D45	735.0	dimensionless
S21-D45-850.0	NIRSCWAMPLITUDE	S21	D45	850.0	dimensionless
S21-D46-735.0	NIRSCWAMPLITUDE	S21	D46	735.0	dimensionless
S21-D46-850.0	NIRSCWAMPLITUDE	S21	D46	850.0	dimensionless
S21-D47-735.0	NIRSCWAMPLITUDE	S21	D47	735.0	dimensionless
S21-D47-850.0	NIRSCWAMPLITUDE	S21	D47	850.0	dimensionless
S21-D48-735.0	NIRSCWAMPLITUDE	S21	D48	735.0	dimensionless
S21-D48-850.0	NIRSCWAMPLITUDE	S21	D48	850.0	dimensionless
S22-D01-735.0	NIRSCWAMPLITUDE	S22	D01	735.0	dimensionless
S22-D01-850.0	NIRSCWAMPLITUDE	S22	D01	850.0	dimensionless
S22-D02-735.0	NIRSCWAMPLITUDE	S22	D02	735.0	dimensionless
S22-D02-850.0	NIRSCWAMPLITUDE	S22	D02	850.0	dimensionless
S22-D03-735.0	NIRSCWAMPLITUDE	S22	D03	735.0	dimensionless
S22-D03-850.0	NIRSCWAMPLITUDE	S22	D03	850.0	dimensionless
S22-D04-735.0	NIRSCWAMPLITUDE	S22	D04	735.0	dimensionless
S22-D04-850.0	NIRSCWAMPLITUDE	S22	D04	850.0	dimensionless
S22-D05-735.0	NIRSCWAMPLITUDE	S22	D05	735.0	dimensionless
S22-D05-850.0	NIRSCWAMPLITUDE	S22	D05	850.0	dimensionless
S22-D06-735.0	NIRSCWAMPLITUDE	S22	D06	735.0	dimensionless
S22-D06-850.0	NIRSCWAMPLITUDE	S22	D06	850.0	dimensionless
S22-D07-735.0	NIRSCWAMPLITUDE	S22	D07	735.0	dimensionless
S22-D07-850.0	NIRSCWAMPLITUDE	S22	D07	850.0	dimensionless
S22-D08-735.0	NIRSCWAMPLITUDE	S22	D08	735.0	dimensionless
S22-D08-850.0	NIRSCWAMPLITUDE	S22	D08	850.0	dimensionless
S22-D09-735.0	NIRSCWAMPLITUDE	S22	D09	735.0	dimensionless
S22-D09-850.0	NIRSCWAMPLITUDE	S22	D09	850.0	dimensionless
S22-D10-735.0	NIRSCWAMPLITUDE	S22	D10	735.0	dimensionless
S22-D10-850.0	NIRSCWAMPLITUDE	S22	D10	850.0	dimensionless
S22-D11-735.0	NIRSCWAMPLITUDE	S22	D11	735.0	dimensionless
S22-D11-850.0	NIRSCWAMPLITUDE	S22	D11	850.0	dimensionless
S22-D12-735.0	NIRSCWAMPLITUDE	S22	D12	735.0	dimensionless
S22-D12-850.0	NIRSCWAMPLITUDE	S22	D12	850.0	dimensionless
S22-D13-735.0	NIRSCWAMPLITUDE	S22	D13	735.0	dimensionless
S22-D13-850.0	NIRSCWAMPLITUDE	S22	D13	850.0	dimensionless
S22-D14-735.0	NIRSCWAMPLITUDE	S22	D14	735.0	dimensionless
S22-D14-850.0	NIRSCWAMPLITUDE	S22	D14	850.0	dimensionless
S22-D15-735.0	NIRSCWAMPLITUDE	S22	D15	735.0	dimensionless
S22-D15-850.0	NIRSCWAMPLITUDE	S22	D15	850.0	dimensionless
S22-D16-735.0	NIRSCWAMPLITUDE	S22	D16	735.0	dimensionless
S22-D16-850.0	NIRSCWAMPLITUDE	S22	D16	850.0	dimensionless
S22-D17-735.0	NIRSCWAMPLITUDE	S22	D17	735.0	dimensionless
S22-D17-850.0	NIRSCWAMPLITUDE	S22	D17	850.0	dimensionless
S22-D18-735.0	NIRSCWAMPLITUDE	S22	D18	735.0	dimensionless
S22-D18-850.0	NIRSCWAMPLITUDE	S22	D18	850.0	dimensionless
S22-D19-735.0	NIRSCWAMPLITUDE	S22	D19	735.0	dimensionless
S22-D19-850.0	NIRSCWAMPLITUDE	S22	D19	850.0	dimensionless
S22-D20-735.0	NIRSCWAMPLITUDE	S22	D20	735.0	dimensionless
S22-D20-850.0	NIRSCWAMPLITUDE	S22	D20	850.0	dimensionless
S22-D21-735.0	NIRSCWAMPLITUDE	S22	D21	735.0	dimensionless
S22-D21-850.0	NIRSCWAMPLITUDE	S22	D21	850.0	dimensionless
S22-D22-735.0	NIRSCWAMPLITUDE	S22	D22	735.0	dimensionless
S22-D22-850.0	NIRSCWAMPLITUDE	S22	D22	850.0	dimensionless
S22-D23-735.0	NIRSCWAMPLITUDE	S22	D23	735.0	dimensionless
S22-D23-850.0	NIRSCWAMPLITUDE	S22	D23	850.0	dimensionless
S22-D24-735.0	NIRSCWAMPLITUDE	S22	D24	735.0	dimensionless
S22-D24-850.0	NIRSCWAMPLITUDE	S22	D24	850.0	dimensionless
S22-D25-735.0	NIRSCWAMPLITUDE	S22	D25	735.0	dimensionless
S22-D25-850.0	NIRSCWAMPLITUDE	S22	D25	850.0	dimensionless
S22-D26-735.0	NIRSCWAMPLITUDE	S22	D26	735.0	dimensionless
S22-D26-850.0	NIRSCWAMPLITUDE	S22	D26	850.0	dimensionless
S22-D27-735.0	NIRSCWAMPLITUDE	S22	D27	735.0	dimensionless
S22-D27-850.0	NIRSCWAMPLITUDE	S22	D27	850.0	dimensionless
S22-D28-735.0	NIRSCWAMPLITUDE	S22	D28	735.0	dimensionless
S22-D28-850.0	NIRSCWAMPLITUDE	S22	D28	850.0	dimensionless
S22-D29-735.0	NIRSCWAMPLITUDE	S22	D29	735.0	dimensionless
S22-D29-850.0	NIRSCWAMPLITUDE	S22	D29	850.0	dimensionless
S22-D30-735.0	NIRSCWAMPLITUDE	S22	D30	735.0	dimensionless
S22-D30-850.0	NIRSCWAMPLITUDE	S22	D30	850.0	dimensionless
S22-D31-735.0	NIRSCWAMPLITUDE	S22	D31	735.0	dimensionless
S22-D31-850.0	NIRSCWAMPLITUDE	S22	D31	850.0	dimensionless
S22-D32-735.0	NIRSCWAMPLITUDE	S22	D32	735.0	dimensionless
S22-D32-850.0	NIRSCWAMPLITUDE	S22	D32	850.0	dimensionless
S22-D33-735.0	NIRSCWAMPLITUDE	S22	D33	735.0	dimensionless
S22-D33-850.0	NIRSCWAMPLITUDE	S22	D33	850.0	dimensionless
S22-D34-735.0	NIRSCWAMPLITUDE	S22	D34	735.0	dimensionless
S22-D34-850.0	NIRSCWAMPLITUDE	S22	D34	850.0	dimensionless
S22-D35-735.0	NIRSCWAMPLITUDE	S22	D35	735.0	dimensionless
S22-D35-850.0	NIRSCWAMPLITUDE	S22	D35	850.0	dimensionless
S22-D36-735.0	NIRSCWAMPLITUDE	S22	D36	735.0	dimensionless
S22-D36-850.0	NIRSCWAMPLITUDE	S22	D36	850.0	dimensionless
S22-D37-735.0	NIRSCWAMPLITUDE	S22	D37	735.0	dimensionless
S22-D37-850.0	NIRSCWAMPLITUDE	S22	D37	850.0	dimensionless
S22-D38-735.0	NIRSCWAMPLITUDE	S22	D38	735.0	dimensionless
S22-D38-850.0	NIRSCWAMPLITUDE	S22	D38	850.0	dimensionless
S22-D39-735.0	NIRSCWAMPLITUDE	S22	D39	735.0	dimensionless
S22-D39-850.0	NIRSCWAMPLITUDE	S22	D39	850.0	dimensionless
S22-D40-735.0	NIRSCWAMPLITUDE	S22	D40	735.0	dimensionless
S22-D40-850.0	NIRSCWAMPLITUDE	S22	D40	850.0	dimensionless
S22-D41-735.0	NIRSCWAMPLITUDE	S22	D41	735.0	dimensionless
S22-D41-850.0	NIRSCWAMPLITUDE	S22	D41	850.0	dimensionless
S22-D42-735.0	NIRSCWAMPLITUDE	S22	D42	735.0	dimensionless
S22-D42-850.0	NIRSCWAMPLITUDE	S22	D42	850.0	dimensionless
S22-D43-735.0	NIRSCWAMPLITUDE	S22	D43	735.0	dimensionless
S22-D43-850.0	NIRSCWAMPLITUDE	S22	D43	850.0	dimensionless
